REFCODE,W sigma,W sigma_11,W sigma_22,W sigma_33,P sigma,P sigma_11,P sigma_22,P sigma_33,W Distortion zeta,W Distortion delta,W Distortion sigma,W Distortion theta,C1-W-C2 angle,C1-W dist,C1-O dist,W-C1-O angle,C1 sigma,C1 sigma_11,C1 sigma_22,C1 sigma_33,C2-W dist,C2-O dist,W-C2-O angle,C2 sigma,C2 sigma_11,C2 sigma_22,C2 sigma_33,C3-W-C4 angle,C3-W dist,C3-O dist,W-C3-O angle,C3 sigma,C3 sigma_11,C3 sigma_22,C3 sigma_33,C4-W dist,C4-O dist,W-C4-O angle,C4 sigma,C4 sigma_11,C4 sigma_22,C4 sigma_33,C5-W-P angle,C5-W dist,C5-O dist,W-C5-O angle,C5 sigma,C5 sigma_11,C5 sigma_22,C5 sigma_33,P Distortion zeta,P Distortion delta,P Distortion sigma,P bonds,P-W dist,?1 atomic number,?1 bonds,W-P-?1 angle,P-?1 dist,?2 atomic number,?2 bonds,W-P-?2 angle,P-?2 dist,?3 atomic number,?3 bonds,W-P-?3 angle,P-?3 dist
UMIVIW_#[2],3470.88,3214.49,3554.84,3643.31,195.11,-11.32,250.34,346.31,0.702955117393933,0.0055680359854314,20.25549751701241,78.74530739073627,177.2676234137861,2.047246269992939,1.145661782551901,174.24531726457064,-33.53,-177.56,-179.35,256.32,2.045743075266296,1.1476628816860812,175.50309994804573,-35.28,-177.01,-181.83,252.99,178.39062310046756,2.035909966083962,1.148887470555755,174.556093360399,-34.29,-178.81,-181.63,257.58,2.032213517325382,1.1466041339538244,174.36008885494803,-33.9,-176.37,-178.3,252.98,178.15124790717394,2.029181800628028,1.149942072454086,178.5044781042854,-42.22,-177.49,-182.79,233.62,0.8895495872750214,0.0163343382873149,59.122936998666646,4,2.4598319962956814,17,1,112.0239264513618,2.07686642083693,6,4,122.40398420098592,1.7893428765890569,6,4,121.7380190675308,1.8578059532685327
UMIVIW_#[4],3410.17,3228.69,3321.83,3680.0,161.64,-10.45,217.52,277.86,0.7008655341429026,0.0055236829403508,27.50310413486904,110.94771143916635,173.89563637582995,2.0453641876203856,1.1457027581358086,176.70840009438828,-34.66,-178.5,-179.36,253.87,2.0439537323530583,1.1437247789568965,173.14290362147597,-34.64,-174.75,-180.24,251.05,174.74879712579363,2.0333616451580863,1.1520094530862146,171.74349629133667,-35.83,-180.08,-181.06,253.65,2.0369139427084293,1.1390843779106106,176.56591468990075,-32.31,-174.13,-175.51,252.71,176.78497889084986,2.0369896489673174,1.149353992467072,174.59697942717605,-42.82,-179.04,-183.99,234.56,0.7389497149443025,0.011318196183885,56.78077943825963,4,2.4598359518471966,17,1,113.46935580577828,2.0695022879910043,6,4,122.43217104766072,1.908601396310922,6,4,119.02473195466202,1.9235047413510584
UMIVOC_#[2],3592.95,3494.43,3578.09,3706.33,85.09,-95.33,315.85,34.75,0.6459319709090661,0.0047123560574149,16.17250132336636,69.4137485904488,177.0439949518988,2.04614071119266,1.1373777692569864,178.6689876214606,-32.55,-173.36,-178.85,254.57,2.042516518905049,1.1433247307742456,178.60610867830704,-32.01,-174.3,-182.19,260.46,178.5725148411013,2.036658687654856,1.1529318193197726,177.8527613673739,-37.15,-179.96,-185.44,253.94,2.043156582349967,1.1371914570554955,178.99292257770963,-31.14,-175.81,-177.88,260.26,176.4872646401072,2.033318081363562,1.1329121457553546,179.02380486557783,-37.55,-173.88,-179.77,241.02,1.1114136573072748,0.0309915316410099,48.53817064522052,4,2.4279172988386577,8,2,119.4726352758901,1.6329959063022796,8,2,112.84931577625576,1.618034057119935,6,4,118.9801383519133,1.8098946184792088
UMIVOC_#[4],3598.7,3474.03,3573.52,3748.54,127.36,-9.77,350.9,40.94,0.6615571181527695,0.0049623175313533,23.232234765752807,78.77836651571387,173.70097838258374,2.0436854968414293,1.145881935454085,176.07100458782006,-33.41,-175.83,-181.8,257.38,2.0321049333142227,1.1463590231685712,176.37212531925536,-35.39,-179.16,-180.66,253.65,178.56881660446163,2.037724637923388,1.139468003061077,178.30863635522613,-32.69,-174.44,-181.13,257.49,2.045127264988661,1.1312742682479768,178.11474202477444,-29.12,-170.85,-175.71,259.2,176.9011318852314,2.023244135046486,1.1366436292875612,178.76707830498867,-38.94,-176.65,-178.46,238.28,1.128873614829498,0.0322200009733066,36.950492435126,4,2.433311564514499,8,2,111.59392381623972,1.6171131469380853,8,2,114.39103832445193,1.6143471342929938,6,4,119.94778938907235,1.8107271826534217
UTIJAJ_#[4],3458.97,3342.95,3419.85,3614.12,20.13,-314.1,286.0,88.49,0.7012700495752759,0.0055457681193044,28.282341714815644,102.96331552023663,174.24585818005784,2.045672278249866,1.1406499989041332,176.50189579706517,-32.96,-175.7,-177.96,254.76,2.0400922552669045,1.1422085186164552,174.98856825168826,-32.64,-175.07,-176.89,254.04,176.9994333227679,2.041589826581235,1.1434071934354806,176.06740996511022,-32.65,-176.14,-178.31,256.5,2.0591242288895537,1.1377021754396002,179.7445978540206,-29.9,-173.91,-175.89,260.11,177.11779849778256,2.019777448136304,1.14620351159818,178.41616004966832,-41.58,-182.03,-183.51,240.79,1.1193744097426777,0.0295079546142823,60.793743259592574,4,2.462013237169939,8,2,118.76651127468146,1.6746171323619017,8,2,114.66769704244574,1.6774604436468834,6,4,122.05283403925392,1.7952133160156771
UTIJIR_#[4],3460.52,3351.6,3409.95,3620.02,7.68,-342.41,280.76,84.7,0.6963366066937571,0.0054551752701911,25.928101993181954,90.18111357770198,175.41166723209474,2.050122430490433,1.1373614421106422,175.8185545811284,-30.37,-173.33,-174.97,257.2,2.032127953648588,1.1473663887355257,176.7660521031952,-33.64,-176.15,-178.93,254.16,177.607865675761,2.049597645880771,1.1393197707404188,177.4184398110161,-33.28,-176.01,-177.81,253.99,2.050303789685811,1.1429271630335864,177.67756628027158,-32.15,-177.16,-178.55,259.26,176.4846645313078,2.027993819024111,1.1313559033301592,179.57315524373809,-35.75,-175.66,-176.63,245.05,1.1164585615537157,0.0294622599918472,65.40060483833564,4,2.459831091762197,8,2,115.12221753629656,1.66719860244663,8,2,118.7472270037926,1.679871498061682,6,4,123.571883389795,1.7995060516708474
UTIJOX_#[4],3432.86,3176.69,3430.84,3691.04,222.67,267.12,336.85,64.05,0.8452966575756755,0.0079308522349619,34.06013240262986,121.83436300078677,175.0784703863491,2.056592604285059,1.129293668626544,176.667282099414,-29.4,-167.69,-176.51,255.99,2.041962901230088,1.152693198557188,175.2684091607541,-39.95,-179.41,-184.71,244.27,171.13880761599577,2.0479782493962184,1.1366775004371297,176.14898914823087,-31.01,-171.12,-175.82,253.92,2.067403332685714,1.1244971276086035,174.33733048344777,-29.05,-168.78,-171.04,252.67,177.1438088915763,2.0145709865874664,1.130640964232236,177.51812540035354,-36.08,-173.72,-176.02,241.5,1.1485967654740106,0.0288922988059324,50.91359695775736,4,2.5528796093823147,7,3,111.57750593438402,1.695382189950101,6,3,107.47578438921794,1.837427963213796,6,4,129.0626984563991,1.828635144035026
UVETEW_#[4],3602.49,3533.65,3579.09,3694.73,252.74,205.07,225.09,328.07,0.7968839423667284,0.0070897880039381,7.848958951402963,70.81738040878875,178.71452584654085,2.0457773803618022,1.1386933652217357,179.65414659251883,-32.56,-173.25,-182.11,257.66,2.047651107977138,1.1354329086300077,179.64688869256253,-29.74,-170.16,-177.65,258.59,178.0497510236149,2.055676380172716,1.138358137845907,178.63596392365827,-33.02,-174.72,-182.14,257.79,2.044487764698044,1.1420272588690694,178.98078491987417,-35.89,-175.07,-185.32,252.72,178.79239511982584,2.015396149644036,1.1435376076019537,179.56079837247262,-39.45,-175.4,-182.05,239.09,1.0277107217420212,0.0218780672897299,42.77597185386966,4,2.5199281219907834,6,4,116.3883792774504,1.8433938971364752,6,3,117.8118095936822,1.8318733444209512,6,3,114.453735800207,1.8290956809308805
UWEKAK_#[4],3560.26,3423.75,3546.79,3710.23,271.74,223.98,259.91,331.33,0.8330536817392669,0.007781042722962,23.67151060375912,104.63248621977408,176.0136292773811,2.038556599655747,1.139461631648912,176.7371166317216,-33.66,-173.36,-180.85,253.23,2.054144028543276,1.1351804966612136,178.089093621128,-30.6,-170.74,-177.96,256.88,176.3676600551094,2.039254554978363,1.1629348219053377,177.89588654690084,-39.47,-182.75,-189.69,254.02,2.049776319504155,1.1375473308834232,176.74395877518396,-34.68,-173.04,-182.61,251.6,174.96393046754756,2.0024223480574723,1.1439866695027523,177.3545551219287,-39.02,-177.69,-179.34,239.97,1.0539440829655229,0.0229356262519943,41.26514200038143,4,2.536662979191363,6,3,116.21470959369518,1.8211253471411573,6,4,118.23976180146904,1.8435652198932369,6,3,113.4830931809851,1.8374102046086496
UWEKEO_#[4],3635.96,3504.69,3668.53,3734.67,233.67,163.99,216.99,320.04,0.8001368377744134,0.0072447310954258,28.300791164930388,105.50279795685256,176.90690894523635,2.050244319587302,1.1360399728882775,177.04087967354454,-29.13,-170.01,-178.24,260.86,2.0408766841727606,1.1408689582945093,178.5450452140395,-30.75,-173.1,-177.79,258.63,176.10200480088577,2.0360649154680703,1.1396898262246618,173.95289047694385,-30.69,-170.71,-177.5,256.14,2.049705505676364,1.1372022379506648,177.49515294976257,-31.44,-172.13,-177.43,255.23,178.33958973301762,1.9934241545642009,1.1523937434748597,178.31287814977225,-40.53,-179.63,-181.0,239.04,1.0360870133736089,0.0224571480812407,52.05345800089235,4,2.5141452185583875,6,3,120.2090896796908,1.8302931950919767,6,3,114.0083013179968,1.823045290166978,6,3,118.0564834756466,1.816923143668989
UZUGAZ_#[4],3651.83,3578.5,3612.08,3764.9,307.72,208.15,349.64,365.36,0.7973544206278584,0.0071924032919677,25.851294504169232,106.94848497597478,174.4694907583208,2.029865552197977,1.1426155302637897,175.85475579849893,-33.84,-174.92,-180.45,253.85,2.034421079816074,1.1373918849719302,177.4428395789891,-31.46,-172.56,-178.41,256.58,174.60493463373186,2.0421899421944087,1.1330907863009023,177.14530230422753,-30.69,-172.48,-175.7,256.13,2.04289523226229,1.1261629899796923,177.55988392085692,-28.01,-167.71,-173.33,257.0,177.77337899931698,1.9990697161429865,1.1439998251748127,177.09366917201763,-38.19,-174.9,-179.98,240.3,1.2422670874720567,0.0431267306180742,58.02426448687869,4,2.5081009568994626,6,3,119.7211589095301,1.811640723211972,6,3,118.00875332569264,1.8061610144170424,1,1,117.5221929624992,1.4219669581252588
UZUGED_#[4],3739.69,3686.68,3737.45,3794.93,294.49,155.96,346.54,380.98,0.7646710282142015,0.0066050957928041,8.495708834820618,66.26034489375557,179.74706030776957,2.046821550599854,1.1346465969631263,178.8492481693848,-28.25,-169.0,-176.37,260.62,2.037846051594673,1.1336748828478125,179.324633786162,-28.78,-171.12,-175.25,260.03,178.1153676899188,2.0541229004127284,1.1220299327558068,178.57735349430146,-26.45,-167.66,-172.56,260.89,2.038763777390603,1.1371441817113603,178.7070003831983,-31.41,-172.54,-178.8,257.09,179.49009888542787,2.003923266994024,1.138954630351884,178.3354457540526,-37.03,-175.05,-176.11,240.06,1.2178999982983263,0.0418276400450869,64.38294575883214,4,2.495098126326898,6,3,123.61619902561382,1.820775312881853,6,3,119.35564658135722,1.8046023994220992,1,1,115.33332605151377,1.424116670080089
VACLOB_#[4],3414.53,3293.13,3358.44,3592.03,183.89,247.75,274.58,29.34,0.7797656417109704,0.0068008724064071,34.12880237640189,145.9005397145423,175.7933756434086,2.0888631980098644,1.1076927100960825,178.95113506475005,-22.32,-161.41,-164.82,259.29,2.059204645002532,1.1332935233204156,176.65663447505136,-35.61,-172.65,-180.21,246.02,174.55152758273687,2.058809243227745,1.140930602622263,176.03224877761798,-33.21,-174.28,-179.45,254.1,2.0398838618901807,1.1300670112873836,176.81722871098043,-32.0,-170.76,-175.32,250.06,169.65927230588258,2.016816848402452,1.1405889268268403,177.0601861062206,-39.54,-175.4,-180.04,236.81,0.9648837038906544,0.0185646628797576,54.517728922051646,4,2.5205749443331382,16,2,104.21854546823263,2.1062447388658336,6,4,131.02768761097633,1.842785174674464,6,4,112.5592016261599,1.819150804633854
VACMES_#[4],3459.18,3312.88,3433.92,3630.72,188.64,251.76,276.48,37.69,0.8320619374491716,0.0078182141371266,35.08149374731636,148.5498270463533,176.86511761137868,2.027530221722972,1.1634622512140222,176.7758339709307,-37.66,-181.44,-184.44,252.91,2.0407180549992674,1.1401652599513814,175.89838555595026,-36.39,-173.7,-181.24,245.77,175.15942750071548,2.0307037130019743,1.174917622644243,174.63397676150345,-43.38,-186.83,-191.94,248.63,2.029254077241189,1.1379596346092429,176.2673986522858,-34.35,-173.1,-177.64,247.68,168.72968859676533,2.000092842845053,1.156999745030222,177.936004163611,-43.99,-180.16,-184.8,232.98,1.0981868945562585,0.0192466626878461,55.89551222668888,4,2.5248969444315934,34,2,103.99553165857776,2.242471870503618,6,4,131.6924502060771,1.857899730878929,6,4,112.5348347788527,1.811282189500024
VAJPEF_#[2],3598.05,3460.83,3642.12,3691.19,239.91,198.13,213.68,307.93,0.8262826058008765,0.0076413940728828,24.455658731388183,96.76028287056356,176.88601633267342,2.0484840468014385,1.136955434482812,176.5861995934471,-31.13,-173.0,-177.55,257.14,2.0427230380058874,1.1404673208821017,178.45203822632752,-34.14,-176.61,-179.6,253.79,175.60495721393175,2.0447083068252048,1.1373001802514588,178.17436927133295,-32.59,-174.8,-180.3,257.35,2.046170076020075,1.1387976290807778,177.92476419476557,-35.0,-176.15,-183.26,254.41,175.60218964119989,2.005819446012029,1.1417970441370038,177.95428390229222,-38.93,-176.28,-179.02,238.49,1.0467118219216434,0.0226625362000175,36.57679273475056,4,2.5333505462134527,6,3,116.71634812850289,1.8215597217769168,6,3,110.2137415862445,1.8617504263461309,6,3,118.80040061596374,1.823317846674024
VALCOB_#[2],3584.21,3481.34,3576.88,3694.41,153.74,160.53,228.86,71.85,0.8393837778291351,0.0079352806118042,36.81428402529704,138.2583929293335,175.5711818310072,2.04145768263758,1.1348447867439857,179.10402662097636,-29.98,-171.45,-174.37,255.87,2.0174339468740983,1.1489255937614058,174.57540854568728,-36.81,-176.51,-183.27,249.34,179.2354526110691,2.0347959062274525,1.1420755404087768,176.42519573253782,-34.67,-175.71,-181.95,253.65,2.0520669701547263,1.144229788984713,178.0029205333562,-32.98,-176.29,-180.88,258.23,174.8858514705647,2.004990768058547,1.1447104830480066,177.44388903824273,-38.71,-178.41,-178.77,241.04,1.095799656827126,0.0266550710570073,51.91838475568561,4,2.5337793214879625,7,2,107.57606739281763,1.691404262735553,6,3,118.78156621678076,1.8321637754305709,6,4,123.60819521377924,1.8861706126435112
VAPQUB_#[4],3389.6,3150.67,3473.41,3544.71,126.83,-22.07,153.25,249.31,0.8049239887024155,0.0072340430057752,31.43923686232145,118.04547243048358,174.05467664054686,2.047520104907398,1.1407625563630666,173.3094150536058,-32.56,-173.3,-178.94,254.57,2.051323038919029,1.1394484894017811,176.96570743741495,-30.17,-168.41,-175.24,253.14,175.25763862614588,2.043038330526376,1.1437372119503677,176.22100720414443,-34.08,-175.18,-177.99,250.93,2.042552018921428,1.1419437902103589,175.18260583751325,-33.69,-175.26,-181.85,256.05,178.79422405687896,2.0155847786684635,1.1401876556076196,178.09197096659392,-39.74,-176.65,-182.0,239.42,1.0363195826305516,0.0260221577534294,58.09762234848873,4,2.522958047609988,8,2,109.80549126848284,1.6323718387671369,6,4,123.45655702484456,1.915430322407996,6,4,121.50886619515532,1.9484328163937283
VAPRAI_#[4],3399.01,3200.58,3457.29,3539.16,132.44,-16.53,157.45,256.39,0.8283002124217145,0.0077226606402103,32.727658051013535,111.32591412707276,174.511905037682,2.0295719179176683,1.1540550680101878,175.014631350571,-32.77,-171.89,-177.53,251.13,2.0310912608743115,1.1543490503309648,174.73219494173085,-35.77,-178.06,-182.81,253.57,176.73388029482095,2.042174008256887,1.1462201315628684,176.0643817384344,-34.42,-176.72,-183.14,256.59,2.043874913002261,1.1491941741933778,177.91731420472956,-36.15,-177.96,-181.28,250.81,177.23405546324716,2.003655334632182,1.1488375037401934,178.49743661328156,-42.37,-180.19,-183.63,236.71,1.0411500799046935,0.0260313297770412,61.70116635114076,4,2.5270536143896902,8,2,108.1675703292982,1.6389571348879135,6,4,121.84946966510668,1.956606025749691,6,4,125.19295658961866,1.9032975227220792
VAPREM_#[2],3443.06,3233.15,3514.2,3581.85,102.39,-77.64,143.24,241.57,0.7705717333123565,0.0066125016147721,27.791044579049853,99.58770441581592,173.35336914645103,2.0464728534725305,1.1348283879071757,175.02444498414434,-29.01,-170.38,-173.34,256.68,2.062798247526888,1.1291145247493717,173.99289105068672,-28.28,-166.3,-172.56,254.01,175.34656859983775,2.054473774473649,1.137326074615367,177.28071097867206,-30.97,-173.29,-178.47,258.85,2.0436533879305463,1.13889913513006,176.23848239187512,-32.21,-172.37,-180.69,256.42,177.4678938390699,2.0253006122548816,1.1310611345104205,178.40651345172708,-34.84,-173.3,-176.06,244.83,1.026617767415204,0.0253680707732467,57.539727289121046,4,2.5088828151191134,8,2,111.68299632632342,1.639561194344389,6,4,120.02772797799848,1.8896081974843344,6,4,122.63760530262364,1.9442435186982088
VECHES_#[2],3572.94,3456.32,3586.05,3676.45,141.31,-102.64,232.1,294.47,0.7303142214663452,0.0060086135126649,25.062096115345938,87.65843543553048,175.20850509320377,2.048957661836866,1.1348293748401124,175.71791327429898,-29.99,-172.79,-175.33,258.15,2.050311608024498,1.1431314053948485,178.54883637902233,-35.34,-177.17,-182.29,253.43,178.85373999015735,2.048455269221176,1.12911212463599,175.72755434191117,-25.82,-165.45,-170.92,258.91,2.04490889283606,1.1423415251140965,178.99579039129344,-34.47,-175.09,-179.73,251.4,175.5299762166143,2.0115612667776244,1.145565720506685,176.7888807751735,-41.96,-178.5,-183.2,235.8,1.272913894982583,0.0452372998327695,49.52134154606331,4,2.479027472619052,8,2,118.47387297926402,1.6519318660283784,6,4,123.40314681192191,1.8114124985767328,1,1,109.49443011541088,1.4279102632868774
VECHES_#[4],3575.19,3459.52,3590.71,3675.35,147.6,-94.27,234.27,302.79,0.7388671403531162,0.006141651159854,25.46097781833879,91.92511656831836,175.5347342370037,2.046530112165467,1.1407417279998142,175.66160390388018,-32.37,-175.84,-178.49,257.22,2.0540318936180126,1.1355638819546878,178.64945420601768,-33.07,-174.26,-179.69,254.73,178.58522507097814,2.046600635199745,1.134396782435495,174.52650571720585,-27.41,-167.13,-173.53,258.45,2.043030995849059,1.1403206917354425,178.8677524613977,-34.32,-174.47,-179.4,250.92,175.70039985671124,2.0133794376619623,1.1430561359793316,176.56194908527013,-41.79,-177.56,-182.91,235.1,1.2850881813128827,0.0460491578420468,49.1475633781359,4,2.484034899110719,8,2,118.03415186301714,1.646651134879516,6,4,123.72828519177229,1.809448440823888,1,1,109.4611066710659,1.4258287590029872
VECHIW_#[2],3536.25,3400.23,3501.84,3706.67,159.51,-82.79,238.96,322.37,0.7578240587107077,0.0064498223581909,18.47408671322956,89.77866380737584,176.98376530597875,2.0413977319474035,1.1432269459735456,176.57783053669425,-35.37,-175.86,-179.82,249.58,2.049360187961111,1.133253885940833,178.50744244865453,-30.04,-171.69,-177.89,259.45,174.84666153805227,2.0432401743309567,1.1516012591170606,175.60597757275562,-35.03,-176.18,-180.6,251.7,2.0243540821704094,1.1544120148369903,179.55091230517507,-35.29,-178.3,-182.38,254.82,178.24015914481845,2.0270455199624897,1.1344603518854246,177.81041954889372,-38.49,-175.15,-178.73,238.41,1.2950699024037486,0.0468219656422027,45.05011311316669,4,2.491773974500897,8,2,119.01812547631536,1.6573287845204407,6,4,117.06142869421868,1.8097355746075168,1,1,113.54028684787738,1.4181177595672372
VECHOC_#[4],3613.34,3525.67,3565.22,3749.13,156.63,-53.54,223.87,299.57,0.7322894644610862,0.0060500961930022,15.84847499673549,80.13484934964828,176.6107652461211,2.039158341080946,1.1416738369604529,178.13397381848552,-32.5,-174.56,-179.53,256.61,2.0236466737056635,1.1523538085154237,177.61558781732745,-38.01,-179.12,-184.7,249.78,178.2725371072908,2.0356153688749754,1.1457855776714936,178.66279861653263,-32.76,-174.81,-178.67,255.21,2.053739345681433,1.130974911304402,179.0637383682056,-30.24,-171.06,-177.02,257.35,175.95960184489516,2.026236318892739,1.1423849832696509,179.42551666580442,-40.92,-178.16,-181.16,236.57,1.2820384343335276,0.0459111273067816,48.89639709991485,4,2.475052888323803,8,2,121.39477043801102,1.6208481915342967,6,4,120.37686471259016,1.806994748193807,1,1,109.52493849979312,1.4332388565762515
VECHUI_#[2],3558.82,3410.04,3592.1,3674.33,117.69,-89.82,186.62,256.26,0.784497746492923,0.006929385673227,26.24583362738221,111.14681310361516,177.40177417637076,2.026774010589241,1.1481655194265323,177.75743358264998,-36.81,-177.79,-182.26,249.62,2.055211972035976,1.138915997780346,175.60200087036253,-29.26,-169.51,-175.47,257.21,176.2468538087347,2.037948757942652,1.1506575554872966,179.53415989475164,-34.89,-177.73,-182.86,255.91,2.0341058600771,1.1508222929714216,175.4616535987399,-36.52,-178.58,-185.11,254.12,175.28836476217413,2.015155946819005,1.1421101260386406,177.1402815881377,-41.02,-178.46,-181.36,236.77,1.115925327546644,0.0286247383887316,44.306267924278615,4,2.504537957388548,8,2,114.80263419885918,1.6488054008887774,6,4,119.05546752275608,1.8192123048176647,6,4,115.27599227029287,1.8137455113659129
